,participating_rxn_id,subsystem,enz_usage_flux_lipid
1876,r_3265No1,Glycerolipid metabolism,4.438982182884048e-08
1877,r_3276No1,Glycerolipid metabolism,4.438982182884048e-08
1878,r_3290No1,Glycerolipid metabolism,4.438982182884048e-08
1879,r_3272No1,Glycerolipid metabolism,4.438982182884048e-08
1880,r_3292No1,Glycerolipid metabolism,4.438982182884048e-08
1881,r_3279No1,Glycerolipid metabolism,4.438982182884048e-08
1882,r_3294No1,Glycerolipid metabolism,4.438982182884048e-08
1883,r_3264No1,Glycerolipid metabolism,4.438982182884048e-08
1884,r_3291No1,Glycerolipid metabolism,4.438982182884048e-08
1885,r_3266No1,Glycerolipid metabolism,4.438982182884048e-08
1886,r_3288No1,Glycerolipid metabolism,4.438982182884048e-08
1887,r_3295No1,Glycerolipid metabolism,4.438982182884048e-08
1888,r_3282No1,Glycerolipid metabolism,4.438982182884048e-08
1889,r_3277No1,Glycerolipid metabolism,4.438982182884048e-08
1890,r_3281No1,Glycerolipid metabolism,4.438982182884048e-08
1891,draw_prot_P38143,Enzyme usage,0.0
1892,r_0483No2,Glutathione metabolism,0.0
1893,r_0968No1,Riboflavin metabolism,-7.759506469475865e-06
1894,draw_prot_P38145,Enzyme usage,-7.759506469475865e-06
1895,draw_prot_P38149,Enzyme usage,0.0
1896,r_4171No1,Glutathione metabolism,0.0
1897,r_0198No1,Starch and sucrose metabolism,0.0
1898,draw_prot_P38158,Enzyme usage,0.0
1899,draw_prot_P38169,Enzyme usage,4.818618279308763e-06
1900,r_0671No1,Tryptophan metabolism,4.818618279308763e-06
1901,r_4156_REVNo1,Dipeptidases,0.0
1902,draw_prot_P38174,Enzyme usage,0.0
1903,r_4156No1,Dipeptidases,0.0
1904,r_0521_REVNo1,Glycosylphosphatidylinositol (gpi)-anchor biosynthesis,-2.2583263104946666e-22
1905,draw_prot_P38211,Enzyme usage,-2.2583263104946666e-22
1906,r_0521No1,Glycosylphosphatidylinositol (gpi)-anchor biosynthesis,-2.2583263104946666e-22
1907,r_4157_REVNo1,Purine metabolism,0.0
1908,r_4157No1,Purine metabolism,0.0
1909,draw_prot_P38218,Enzyme usage,0.0
1910,r_2445No1,Glycerophospholipid metabolism,6.459455062598379e-07
1911,r_2439No1,Glycerophospholipid metabolism,6.459455062598379e-07
1912,r_2432_REVNo1,Glycerophospholipid metabolism,6.459455062598379e-07
1913,r_2441No1,Glycerophospholipid metabolism,6.459455062598379e-07
1914,r_2440_REVNo1,Glycerophospholipid metabolism,6.459455062598379e-07
1915,r_2444_REVNo1,Glycerophospholipid metabolism,6.459455062598379e-07
1916,r_2433_REVNo1,Glycerophospholipid metabolism,6.459455062598379e-07
1917,r_2438No1,Glycerophospholipid metabolism,6.459455062598379e-07
1918,r_2441_REVNo1,Glycerophospholipid metabolism,6.459455062598379e-07
1919,r_2436_REVNo1,Glycerophospholipid metabolism,6.459455062598379e-07
1920,r_2435No1,Glycerophospholipid metabolism,6.459455062598379e-07
1921,r_2440No1,Glycerophospholipid metabolism,6.459455062598379e-07
1922,r_2434_REVNo1,Glycerophospholipid metabolism,6.459455062598379e-07
1923,r_2434No1,Glycerophospholipid metabolism,6.459455062598379e-07
1924,r_2433No1,Glycerophospholipid metabolism,6.459455062598379e-07
1925,r_2438_REVNo1,Glycerophospholipid metabolism,6.459455062598379e-07
1926,r_2442_REVNo1,Glycerophospholipid metabolism,6.459455062598379e-07
1927,r_2437_REVNo1,Glycerophospholipid metabolism,6.459455062598379e-07
1928,r_2442No1,Glycerophospholipid metabolism,6.459455062598379e-07
1929,r_2437No1,Glycerophospholipid metabolism,6.459455062598379e-07
1930,r_2445_REVNo1,Glycerophospholipid metabolism,6.459455062598379e-07
1931,r_2436No1,Glycerophospholipid metabolism,6.459455062598379e-07
1932,r_2435_REVNo1,Glycerophospholipid metabolism,6.459455062598379e-07
1933,r_2432No1,Glycerophospholipid metabolism,6.459455062598379e-07
1934,r_2439_REVNo1,Glycerophospholipid metabolism,6.459455062598379e-07
1935,r_2443No1,Glycerophospholipid metabolism,6.459455062598379e-07
1936,draw_prot_P38221,Enzyme usage,6.459455062598379e-07
1937,r_2443_REVNo1,Glycerophospholipid metabolism,6.459455062598379e-07
1938,r_2444No1,Glycerophospholipid metabolism,6.459455062598379e-07
1939,draw_prot_P38226,Enzyme usage,0.0
1940,r_2462_REVNo1,Glycerophospholipid metabolism,0.0
1941,r_2462No1,Glycerophospholipid metabolism,0.0
1942,r_2463No1,Glycerophospholipid metabolism,0.0
1943,r_2463_REVNo1,Glycerophospholipid metabolism,0.0
1944,draw_prot_P38230,Enzyme usage,0.0
1945,r_4158_REVNo1,Ubiquinone and other terpenoid-quinone biosynthesis,0.0
1946,r_4158No1,Ubiquinone and other terpenoid-quinone biosynthesis,0.0
1947,r_4159No1,N-glycan biosynthesis,0.0
1948,draw_prot_P38242,Enzyme usage,0.0
1949,r_4159_REVNo1,N-glycan biosynthesis,0.0
1950,r_2161No1,Biosynthesis of unsaturated fatty acids,0.0
1951,r_2166No1,Biosynthesis of unsaturated fatty acids,0.0
1952,r_2167No1,Biosynthesis of unsaturated fatty acids,0.0
1953,r_2163No1,Biosynthesis of unsaturated fatty acids,0.0
1954,r_2164No1,Biosynthesis of unsaturated fatty acids,0.0
1955,r_2165No1,Biosynthesis of unsaturated fatty acids,0.0
1956,draw_prot_P38286,Enzyme usage,0.0
1957,r_2162No1,Biosynthesis of unsaturated fatty acids,0.0
1958,r_0749No1,Sphingoglycolipid metabolism,0.0
1959,r_0747No1,Sphingoglycolipid metabolism,0.0
1960,r_0756No1,Sphingoglycolipid metabolism,0.0
1961,draw_prot_P38287,Enzyme usage,0.0
1962,r_0755No1,Sphingoglycolipid metabolism,0.0
1963,r_0753No1,Sphingoglycolipid metabolism,0.0
1964,r_0752No1,Sphingoglycolipid metabolism,0.0
1965,r_0750No1,Sphingoglycolipid metabolism,0.0
1966,r_0751No1,Sphingoglycolipid metabolism,0.0
1967,r_0748No1,Sphingoglycolipid metabolism,0.0
1968,r_0754No1,Sphingoglycolipid metabolism,0.0
1969,draw_prot_P38295,Enzyme usage,3.618816686251289e-22
1970,r_4680No1,Fatty acid ester pathway,3.618816686251289e-22
1971,r_4630No1,Fatty acid ester pathway,3.618816686251289e-22
1972,r_4629No1,Fatty acid ester pathway,3.618816686251289e-22
1973,r_4629_REVNo1,Fatty acid ester pathway,3.618816686251289e-22
1974,r_4630_REVNo1,Fatty acid ester pathway,3.618816686251289e-22
1975,r_4631_REVNo1,Fatty acid ester pathway,3.618816686251289e-22
1976,r_4631No1,Fatty acid ester pathway,3.618816686251289e-22
1977,r_4680_REVNo1,Fatty acid ester pathway,3.618816686251289e-22
1978,r_4633No1,Fatty acid ester pathway,3.618816686251289e-22
1979,r_4633_REVNo1,Fatty acid ester pathway,3.618816686251289e-22
1980,draw_prot_P38298,Enzyme usage,0.0
1981,r_0919No1,Sphingolipid metabolism,0.0
1982,draw_prot_P38342,Enzyme usage,0.0
1983,r_0041No1,Sphingolipid metabolism,0.0
1984,r_4172No1,"Transport [c, e]",0.0
1985,draw_prot_P38360,Enzyme usage,0.0
1986,r_1051No2,Starch and sucrose metabolism,-1.6991515052728848e-07
1987,draw_prot_P38426,Enzyme usage,-1.6991515052728848e-07
1988,r_0195No2,Starch and sucrose metabolism,-1.6991515052728848e-07
1989,r_1051No1,Starch and sucrose metabolism,0.0
1990,r_0195No1,Starch and sucrose metabolism,0.0
1991,draw_prot_P38427,Enzyme usage,0.0
1992,draw_prot_P38604,Enzyme usage,8.523844057602669e-07
1993,r_0698No1,Steroid biosynthesis,8.523844057602669e-07
1994,r_0916No4,Pentose phosphate pathway,-7.1027346018098705e-06
1995,r_0916No1,Pentose phosphate pathway,-7.1027346018098705e-06
1996,draw_prot_P38620,Enzyme usage,-7.1027346018098705e-06
1997,r_0514No1,Purine metabolism,-1.1808594488435575e-05
1998,draw_prot_P38625,Enzyme usage,-1.1808594488435575e-05
1999,draw_prot_P38626,Enzyme usage,9.476372123149807e-09
2000,r_4196_REVNo1,Amino sugar and nucleotide sugar metabolism,9.476372123149807e-09
2001,r_4196No1,Amino sugar and nucleotide sugar metabolism,9.476372123149807e-09
2002,r_4197No1,Amino sugar and nucleotide sugar metabolism,9.476372123149807e-09
2003,r_4197_REVNo1,Amino sugar and nucleotide sugar metabolism,9.476372123149807e-09
2004,draw_prot_P38627,Enzyme usage,-3.2707747021246e-07
2005,r_0306No2,Pyrimidine metabolism,-3.2707747021246e-07
2006,r_0307No2,Pyrimidine metabolism,-3.2707747021246e-07
2007,r_0890No1,Amino sugar and nucleotide sugar metabolism,0.0
2008,draw_prot_P38628,Enzyme usage,0.0
2009,r_0882No1,Amino sugar and nucleotide sugar metabolism,0.0
2010,r_0882_REVNo1,Amino sugar and nucleotide sugar metabolism,0.0
2011,r_0890_REVNo1,Amino sugar and nucleotide sugar metabolism,0.0
2012,draw_prot_P38631,Enzyme usage,0.0
2013,r_0005No3,Starch and sucrose metabolism,0.0
2014,r_0537No1,Histidine metabolism,-4.092945574422937e-09
2015,draw_prot_P38635,Enzyme usage,-4.092945574422937e-09
2016,r_0916No2,Pentose phosphate pathway,0.0
2017,draw_prot_P38689,Enzyme usage,0.0
2018,draw_prot_P38693,Enzyme usage,0.0
2019,r_0116No4,Riboflavin metabolism,0.0
2020,draw_prot_P38697,Enzyme usage,0.0
2021,r_0565No1,Purine metabolism,0.0
2022,draw_prot_P38698,Enzyme usage,0.0
2023,r_4403No1,Purine metabolism,0.0
2024,r_4333No1,Purine metabolism,0.0
2025,r_4333_REVNo1,Purine metabolism,0.0
2026,r_0265No1,Sphingolipid metabolism,0.0
2027,r_0264No1,Sphingolipid metabolism,0.0
2028,r_0263No1,Sphingolipid metabolism,0.0
2029,draw_prot_P38703,Enzyme usage,0.0
2030,r_0266No1,Sphingolipid metabolism,0.0
2031,draw_prot_P38705,Enzyme usage,-6.280431942596064e-06
2032,r_0995No2,tRNA metabolism,-6.280431942596064e-06
2033,r_0212No1,tRNA metabolism,-1.3303010230991054e-06
2034,draw_prot_P38707,Enzyme usage,-1.3303010230991054e-06
2035,draw_prot_P38708,Enzyme usage,-3.885521071923061e-06
2036,r_0941No1,tRNA metabolism,-3.885521071923061e-06
2037,draw_prot_P38709,Enzyme usage,-1.5516597114976094e-06
2038,r_1084No1,Galactose metabolism,-1.5516597114976094e-06
2039,r_1084_REVNo1,Galactose metabolism,-1.5516597114976094e-06
2040,r_0757No2,Inositol phosphate metabolism,0.0
2041,draw_prot_P38710,Enzyme usage,0.0
2042,draw_prot_P38714,Enzyme usage,0.0
2043,r_0210No1,tRNA metabolism,0.0
2044,r_0688No1,Pyruvate metabolism,0.0
2045,r_1093No1,Pentose and glucuronate interconversions,0.0
2046,r_0164No2,Glycerolipid metabolism,0.0
2047,draw_prot_P38715,Enzyme usage,0.0
2048,r_0205No1,Pentose and glucuronate interconversions,0.0
2049,draw_prot_P38720,Enzyme usage,-5.3891094266144105e-06
2050,r_0889No2,Pentose phosphate pathway,-5.3891094266144105e-06
2051,draw_prot_P38744,Enzyme usage,0.0
2052,r_4189_REVNo1,Folate biosynthesis,0.0
2053,r_4189No1,Folate biosynthesis,0.0
2054,r_4191No1,Alternate carbon metabolism,0.0
2055,r_4191_REVNo1,Alternate carbon metabolism,0.0
2056,draw_prot_P38773,Enzyme usage,0.0
2057,r_4191_REVNo2,Alternate carbon metabolism,0.0
2058,draw_prot_P38774,Enzyme usage,0.0
2059,r_4191No2,Alternate carbon metabolism,0.0
2060,r_0019No1,Pantothenate and coa biosynthesis,0.0
2061,draw_prot_P38787,Enzyme usage,0.0
2062,r_2149No1,Fatty acid biosynthesis,0.0
2063,r_2148No1,Fatty acid biosynthesis,0.0
2064,r_2148_REVNo1,Fatty acid biosynthesis,0.0
2065,draw_prot_P38790,Enzyme usage,0.0
2066,r_2149_REVNo1,Fatty acid biosynthesis,0.0
2067,r_2150_REVNo1,Fatty acid biosynthesis,0.0
2068,r_2150No1,Fatty acid biosynthesis,0.0
2069,draw_prot_P38791,Enzyme usage,0.0
2070,r_0331No1,Arginine and proline metabolism,0.0
2071,r_0768No1,Nicotinate and nicotinamide metabolism,1.5283724727918612e-06
2072,r_0769_REVNo1,Nicotinate and nicotinamide metabolism,1.5283724727918612e-06
2073,draw_prot_P38795,Enzyme usage,1.5283724727918612e-06
2074,r_0769No1,Nicotinate and nicotinamide metabolism,1.5283724727918612e-06
2075,r_2544No1,Glycerophospholipid metabolism,0.0
2076,r_2545No1,Glycerophospholipid metabolism,0.0
2077,r_2546No1,Glycerophospholipid metabolism,0.0
2078,r_2547No1,Glycerophospholipid metabolism,0.0
2079,r_2543No1,Glycerophospholipid metabolism,0.0
2080,draw_prot_P38812,Enzyme usage,0.0
2081,r_2542No1,Glycerophospholipid metabolism,0.0
2082,r_1039No1,Glutathione metabolism,0.0
2083,draw_prot_P38816,Enzyme usage,0.0
2084,draw_prot_P38818,Enzyme usage,0.0
2085,r_4192No1,Lysine metabolism,0.0
2086,r_4192_REVNo1,Lysine metabolism,0.0
2087,r_0438No5,Oxidative phosphorylation,0.0
2088,draw_prot_P38824,Enzyme usage,0.0
2089,r_4193_REVNo1,Lysine metabolism,0.0
2090,r_4193No1,Lysine metabolism,0.0
2091,draw_prot_P38827,Enzyme usage,0.0
2092,draw_prot_P38840,Enzyme usage,-2.7333532034795185e-08
2093,r_2117_REVNo1,"Phenylalanine, tyrosine and tryptophan biosynthesis",-2.7333532034795185e-08
2094,r_4660No1,Fatty acid ester pathway,-2.7333532034795185e-08
2095,r_2119_REVNo1,"Phenylalanine, tyrosine and tryptophan biosynthesis",-2.7333532034795185e-08
2096,r_0026No4,Cysteine and methionine metabolism,-2.7333532034795185e-08
2097,r_2119No1,"Phenylalanine, tyrosine and tryptophan biosynthesis",-2.7333532034795185e-08
2098,r_2118No1,"Phenylalanine, tyrosine and tryptophan biosynthesis",-2.7333532034795185e-08
2099,r_2117No1,"Phenylalanine, tyrosine and tryptophan biosynthesis",-2.7333532034795185e-08
2100,r_4660_REVNo1,Fatty acid ester pathway,-2.7333532034795185e-08
2101,draw_prot_P38858,Enzyme usage,-1.961640633345498e-05
2102,r_0091No2,Pentose phosphate pathway,-1.961640633345498e-05
2103,r_1088No1,"Valine, leucine and isoleucine metabolism",-3.251844364637865e-08
2104,r_0664_REVNo1,"Valine, leucine and isoleucine metabolism",-3.251844364637865e-08
2105,r_1088_REVNo1,"Valine, leucine and isoleucine metabolism",-3.251844364637865e-08
2106,r_0030No1,"Valine, leucine and isoleucine metabolism",-3.251844364637865e-08
2107,draw_prot_P38891,Enzyme usage,-3.251844364637865e-08
2108,r_0026No1,Cysteine and methionine metabolism,-3.251844364637865e-08
2109,r_0700No1,"Valine, leucine and isoleucine metabolism",-3.251844364637865e-08
2110,r_0664No1,"Valine, leucine and isoleucine metabolism",-3.251844364637865e-08
2111,r_0700_REVNo1,"Valine, leucine and isoleucine metabolism",-3.251844364637865e-08
2112,r_0440No1,Riboflavin metabolism,0.0
2113,draw_prot_P38913,Enzyme usage,0.0
2114,r_1790No1,Riboflavin metabolism,0.0
2115,draw_prot_P38929,Enzyme usage,0.0
2116,r_4237No1,"Transport [c, v]",0.0
2117,r_3354No1,Sphingoglycolipid metabolism,0.0
2118,r_3396No1,Sphingoglycolipid metabolism,0.0
2119,r_3373No1,Sphingoglycolipid metabolism,0.0
2120,r_3348No1,Sphingoglycolipid metabolism,0.0
2121,r_3390No1,Sphingoglycolipid metabolism,0.0
2122,r_3407No1,Sphingoglycolipid metabolism,0.0
2123,r_3365No1,Sphingoglycolipid metabolism,0.0
2124,r_3382No1,Sphingoglycolipid metabolism,0.0
2125,r_3424No1,Sphingoglycolipid metabolism,0.0
2126,r_3374No1,Sphingoglycolipid metabolism,0.0
2127,r_3349No1,Sphingoglycolipid metabolism,0.0
2128,r_3391No1,Sphingoglycolipid metabolism,0.0
2129,draw_prot_P38954,Enzyme usage,0.0
2130,r_3366No1,Sphingoglycolipid metabolism,0.0
2131,r_3408No1,Sphingoglycolipid metabolism,0.0
2132,r_3383No1,Sphingoglycolipid metabolism,0.0
2133,r_3364No1,Sphingoglycolipid metabolism,0.0
2134,r_3425No1,Sphingoglycolipid metabolism,0.0
2135,r_3375No1,Sphingoglycolipid metabolism,0.0
2136,r_3389No1,Sphingoglycolipid metabolism,0.0
2137,r_3350No1,Sphingoglycolipid metabolism,0.0
2138,r_3392No1,Sphingoglycolipid metabolism,0.0
2139,r_3367No1,Sphingoglycolipid metabolism,0.0
2140,r_3409No1,Sphingoglycolipid metabolism,0.0
2141,r_3380No1,Sphingoglycolipid metabolism,0.0
2142,r_3371No1,Sphingoglycolipid metabolism,0.0
2143,r_3384No1,Sphingoglycolipid metabolism,0.0
2144,r_3413No1,Sphingoglycolipid metabolism,0.0
2145,r_3426No1,Sphingoglycolipid metabolism,0.0
2146,r_3388No1,Sphingoglycolipid metabolism,0.0
2147,r_3376No1,Sphingoglycolipid metabolism,0.0
2148,r_3351No1,Sphingoglycolipid metabolism,0.0
2149,r_3378No1,Sphingoglycolipid metabolism,0.0
2150,r_3393No1,Sphingoglycolipid metabolism,0.0
2151,r_3355No1,Sphingoglycolipid metabolism,0.0
2152,r_3368No1,Sphingoglycolipid metabolism,0.0
2153,r_3397No1,Sphingoglycolipid metabolism,0.0
2154,r_3353No1,Sphingoglycolipid metabolism,0.0
2155,r_3395No1,Sphingoglycolipid metabolism,0.0
2156,r_3410No1,Sphingoglycolipid metabolism,0.0
2157,r_3372No1,Sphingoglycolipid metabolism,0.0
2158,r_3385No1,Sphingoglycolipid metabolism,0.0
2159,r_3414No1,Sphingoglycolipid metabolism,0.0
2160,r_3370No1,Sphingoglycolipid metabolism,0.0
2161,r_3412No1,Sphingoglycolipid metabolism,0.0
2162,r_3427No1,Sphingoglycolipid metabolism,0.0
2163,r_3377No1,Sphingoglycolipid metabolism,0.0
2164,r_3387No1,Sphingoglycolipid metabolism,0.0
2165,r_3352No1,Sphingoglycolipid metabolism,0.0
2166,r_3381No1,Sphingoglycolipid metabolism,0.0
2167,r_3394No1,Sphingoglycolipid metabolism,0.0
2168,r_3369No1,Sphingoglycolipid metabolism,0.0
2169,r_3411No1,Sphingoglycolipid metabolism,0.0
2170,r_3386No1,Sphingoglycolipid metabolism,0.0
2171,r_3379No1,Sphingoglycolipid metabolism,0.0
2172,r_3356No1,Sphingoglycolipid metabolism,0.0
2173,r_3398No1,Sphingoglycolipid metabolism,0.0
2174,r_3415No1,Sphingoglycolipid metabolism,0.0
2175,r_3357No1,Sphingoglycolipid metabolism,0.0
2176,r_3399No1,Sphingoglycolipid metabolism,0.0
2177,r_3416No1,Sphingoglycolipid metabolism,0.0
2178,r_3358No1,Sphingoglycolipid metabolism,0.0
2179,r_3400No1,Sphingoglycolipid metabolism,0.0
2180,r_3417No1,Sphingoglycolipid metabolism,0.0
2181,r_3363No1,Sphingoglycolipid metabolism,0.0
2182,r_3405No1,Sphingoglycolipid metabolism,0.0
2183,r_3422No1,Sphingoglycolipid metabolism,0.0
2184,r_3359No1,Sphingoglycolipid metabolism,0.0
2185,r_3401No1,Sphingoglycolipid metabolism,0.0
2186,r_3418No1,Sphingoglycolipid metabolism,0.0
2187,r_3361No1,Sphingoglycolipid metabolism,0.0
2188,r_3403No1,Sphingoglycolipid metabolism,0.0
2189,r_3420No1,Sphingoglycolipid metabolism,0.0
2190,r_3360No1,Sphingoglycolipid metabolism,0.0
2191,r_3402No1,Sphingoglycolipid metabolism,0.0
2192,r_3419No1,Sphingoglycolipid metabolism,0.0
2193,r_3423No1,Sphingoglycolipid metabolism,0.0
2194,r_3362No1,Sphingoglycolipid metabolism,0.0
2195,r_3404No1,Sphingoglycolipid metabolism,0.0
2196,r_3421No1,Sphingoglycolipid metabolism,0.0
2197,r_3406No1,Sphingoglycolipid metabolism,0.0
2198,draw_prot_P38972,Enzyme usage,-7.685196713376174e-08
2199,r_0079No1,Purine metabolism,-7.685196713376174e-08
2200,draw_prot_P38986,Enzyme usage,0.0
2201,r_0679No1,"Alanine, aspartate and glutamate metabolism",0.0
2202,draw_prot_P38992,Enzyme usage,0.0
2203,r_0261No1,Sphingolipid metabolism,0.0
2204,r_0259No1,Sphingolipid metabolism,0.0
2205,r_0922No1,Sphingolipid metabolism,0.0
2206,r_1178No2,"Transport [c, e]",0.0
2207,draw_prot_P38993,Enzyme usage,0.0
2208,draw_prot_P38994,Enzyme usage,0.0
2209,r_2864No1,Inositol phosphate metabolism,0.0
2210,r_2865No1,Inositol phosphate metabolism,0.0
2211,r_2866No1,Inositol phosphate metabolism,0.0
2212,r_2862No1,Inositol phosphate metabolism,0.0
2213,r_2867No1,Inositol phosphate metabolism,0.0
2214,r_2871No1,Inositol phosphate metabolism,0.0
2215,r_2868No1,Inositol phosphate metabolism,0.0
2216,r_2872No1,Inositol phosphate metabolism,0.0
2217,r_2873No1,Inositol phosphate metabolism,0.0
2218,r_2874No1,Inositol phosphate metabolism,0.0
2219,r_2875No1,Inositol phosphate metabolism,0.0
2220,r_2861No1,Inositol phosphate metabolism,0.0
2221,r_2863No1,Inositol phosphate metabolism,0.0
2222,r_2869No1,Inositol phosphate metabolism,0.0
2223,r_2870No1,Inositol phosphate metabolism,0.0
2224,r_2860No1,Inositol phosphate metabolism,0.0
2225,r_4334No1,"Transport [c, g]",0.0
2226,draw_prot_P38995,Enzyme usage,0.0
2227,r_0988No1,Lysine metabolism,-2.011150844281455e-06
2228,draw_prot_P38998,Enzyme usage,-2.011150844281455e-06
2229,draw_prot_P38999,Enzyme usage,-1.1535770676897783e-07
2230,r_0989No1,Lysine metabolism,-1.1535770676897783e-07
2231,r_4679_REVNo3,Fatty acid ester pathway,0.0
2232,r_2211No1,Fatty acid biosynthesis,0.0
2233,r_2212_REVNo1,Fatty acid biosynthesis,0.0
2234,r_2212No1,Fatty acid biosynthesis,0.0
2235,r_2209No1,Fatty acid biosynthesis,0.0
2236,draw_prot_P39002,Enzyme usage,0.0
2237,r_2211_REVNo1,Fatty acid biosynthesis,0.0
2238,r_4679No3,Fatty acid ester pathway,0.0
2239,r_2209_REVNo1,Fatty acid biosynthesis,0.0
2240,r_2210_REVNo1,Fatty acid biosynthesis,0.0
2241,r_2210No1,Fatty acid biosynthesis,0.0
2242,r_2471No1,Glycerophospholipid metabolism,1.1645491012936276e-08
2243,r_2467No1,Glycerophospholipid metabolism,1.1645491012936276e-08
2244,r_2466No1,Glycerophospholipid metabolism,1.1645491012936276e-08
2245,r_2464No1,Glycerophospholipid metabolism,1.1645491012936276e-08
2246,r_2465No1,Glycerophospholipid metabolism,1.1645491012936276e-08
2247,r_2470No1,Glycerophospholipid metabolism,1.1645491012936276e-08
2248,draw_prot_P39006,Enzyme usage,1.1645491012936276e-08
2249,r_2469No1,Glycerophospholipid metabolism,1.1645491012936276e-08
2250,r_2468No1,Glycerophospholipid metabolism,1.1645491012936276e-08
2251,draw_prot_P39007,Enzyme usage,0.0
2252,r_4240No1,N-glycan biosynthesis,0.0
2253,r_4240_REVNo1,N-glycan biosynthesis,0.0
2254,r_2843No1,Inositol phosphate metabolism,0.0
2255,r_2836No1,Inositol phosphate metabolism,0.0
2256,r_2837No1,Inositol phosphate metabolism,0.0
2257,r_2838No1,Inositol phosphate metabolism,0.0
2258,r_2844No1,Inositol phosphate metabolism,0.0
2259,r_2851No1,Inositol phosphate metabolism,0.0
2260,r_2839No1,Inositol phosphate metabolism,0.0
2261,r_2842No1,Inositol phosphate metabolism,0.0
2262,r_2840No1,Inositol phosphate metabolism,0.0
2263,r_2850No1,Inositol phosphate metabolism,0.0
2264,draw_prot_P39104,Enzyme usage,0.0
2265,r_2845No1,Inositol phosphate metabolism,0.0
2266,r_2846No1,Inositol phosphate metabolism,0.0
2267,r_2841No1,Inositol phosphate metabolism,0.0
2268,r_2847No1,Inositol phosphate metabolism,0.0
2269,r_2848No1,Inositol phosphate metabolism,0.0
2270,r_2849No1,Inositol phosphate metabolism,0.0
2271,r_3044No1,Glycerophospholipid metabolism,0.0
2272,r_3048No2,Glycerophospholipid metabolism,0.0
2273,r_3053No2,Glycerophospholipid metabolism,0.0
2274,r_3039No1,Glycerophospholipid metabolism,0.0
2275,r_3043No1,Glycerophospholipid metabolism,0.0
